Season,Name,Tm,PA,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2023,"Dansby Swanson","CHC",145,0,0,0,1,0.096551724,0.151724137,0,0,0.23448276,0.43448276,0.33103448,0.15862069,0.35862069,0.48275862,18314
2023,"Kyle Tucker","HOU",209,0,0,0,1,0.062200956,0.13875598,0,0,0.31578947,0.36363636,0.32057416,0.12440191,0.44976077,0.42583732,18345
2023,"Austin Riley","ATL",191,0,0,0,1,0.078534031,0.193717277,0,0,0.23036649,0.37172775,0.39790576,0.12565445,0.42408377,0.45026178,18360
2023,"Ryan Mountcastle","BAL",119,0,0,0,1,0.06722689,0.151260504,0,0,0.10084034,0.42857143,0.47058824,0.11764706,0.43697479,0.44537815,18373
2023,"Ronald Acuna Jr.","ATL",171,0,0,0,1,0.046783625,0.233918128,0,0,0.21052632,0.43274854,0.35672515,0.08187135,0.37426901,0.54385965,18401
2023,"Trent Grisham","SDP",131,0,0,0,1,0.167938931,0.099236641,0,0,0.20610687,0.42748092,0.36641221,0.20610687,0.45801527,0.33587786,18564
2023,"Luis Arraez","MIA",155,0,0,0,1,0.006451612,0.064516129,0,0,0.18709677,0.4,0.41290323,0.08387097,0.56774194,0.3483871,18568
2023,"Ke'Bryan Hayes","PIT",153,0,0,0,1,0.071895424,0.098039215,0,0,0.18954248,0.37908497,0.43137255,0.13071895,0.45751634,0.41176471,18577
2023,"Ramon Urias","BAL",74,0,0,0,1,0.081081081,0.054054054,0,0,0.22972973,0.39189189,0.37837838,0.13513514,0.51351351,0.35135135,18795
2023,"Andy Ibanez","DET",116,0,0,0,1,0.112068965,0.094827586,0,0,0.18103448,0.39655172,0.42241379,0.19827586,0.43965517,0.36206897,18819
2023,"Josh Naylor","CLE",144,0,0,0,1,0.090277777,0.111111111,0,0,0.23611111,0.30555556,0.45833333,0.24305556,0.41666667,0.34027778,18839
2023,"Brandon Lowe","TBR",117,0,0,0,1,0.085470085,0.179487179,0,0,0.32478632,0.44444444,0.23076923,0.16239316,0.45299145,0.38461538,18882
2023,"Leody Taveras","TEX",134,0,0,0,1,0.089552238,0.104477611,0,0,0.15671642,0.39552239,0.44776119,0.17164179,0.45522388,0.37313433,18900
2023,"Will Smith","LAD",170,0,0,0,1,0.064705882,0.111764705,0,0,0.28235294,0.32941176,0.38823529,0.14705882,0.47647059,0.37647059,19197
2023,"Yuli Gurriel","MIA",110,0,0,0,1,0.154545454,0.036363636,0,0,0.26363636,0.33636364,0.4,0.25454545,0.50909091,0.23636364,19198
2023,"Lourdes Gurriel Jr.","ARI",160,0,0,0,1,0.06875,0.15,0,0,0.30625,0.38125,0.3125,0.16875,0.36875,0.4625,19238
2023,"Pete Alonso","NYM",201,0,0,0,1,0.109452736,0.213930348,0,0,0.27860697,0.33830846,0.38308458,0.20895522,0.4079602,0.38308458,19251
2023,"Cavan Biggio","TOR",83,0,0,0,1,0.108433734,0.108433734,0,0,0.21686747,0.37349398,0.40963855,0.1686747,0.48192771,0.34939759,19252
2023,"Jake Fraley","CIN",104,0,0,0,1,0.086538461,0.125,0,0,0.28846154,0.34615385,0.36538462,0.28846154,0.43269231,0.27884615,19260
2023,"Stone Garrett","WSN",62,0,0,0,1,0.161290322,0.14516129,0,0,0.27419355,0.4516129,0.27419355,0.22580645,0.41935484,0.35483871,19273
2023,"Adolis Garcia","TEX",181,0,0,0,1,0.071823204,0.209944751,0,0,0.25966851,0.35911602,0.38121547,0.12777778,0.36666667,0.50555556,19287
2023,"Randy Arozarena","TBR",155,0,0,0,1,0.109677419,0.148387096,0,0,0.2516129,0.38709677,0.36129032,0.18709677,0.40645161,0.40645161,19290
2023,"Nick Senzel","CIN",88,0,0,0,1,0.125,0.147727272,0,0,0.23863636,0.31818182,0.44318182,0.27272727,0.39772727,0.32954545,19293
2023,"Alex Call","WSN",137,0,0,0,1,0.145985401,0.05839416,0,0,0.26277372,0.40875912,0.32846715,0.25547445,0.44525547,0.29927007,19296
2023,"Matt Thaiss","LAA",66,0,0,0,1,0.06060606,0.136363636,0,0,0.21212121,0.34848485,0.43939394,0.12121212,0.5,0.37878788,19318
2023,"Bryan Reynolds","PIT",146,0,0,0,1,0.04109589,0.164383561,0,0,0.18493151,0.35616438,0.45890411,0.10958904,0.45890411,0.43150685,19326
2023,"Sean Murphy","ATL",105,0,0,0,1,0.038095238,0.2,0,0,0.2952381,0.37142857,0.33333333,0.13333333,0.45714286,0.40952381,19352
2023,"Luke Raley","TBR",101,0,0,0,1,0.148514851,0.188118811,0,0,0.22772277,0.3960396,0.37623762,0.23762376,0.37623762,0.38613861,19354
2023,"Austin Hays","BAL",146,0,0,0,1,0.06849315,0.109589041,0,0,0.21232877,0.36986301,0.41780822,0.15753425,0.47260274,0.36986301,19363
2023,"Zach McKinstry","DET",152,0,0,0,1,0.039473684,0.052631578,0,0,0.17763158,0.44078947,0.38157895,0.14473684,0.54605263,0.30921053,19392
2023,"Jake Rogers","DET",90,0,0,0,1,0.088888888,0.233333333,0,0,0.3,0.32222222,0.37777778,0.15555556,0.36666667,0.47777778,19452
2023,"Andruw Monasterio","MIL",90,0,0,0,1,0.088888888,0.033333333,0,0,0.21111111,0.33333333,0.45555556,0.18888889,0.51111111,0.3,19455
2023,"Tommy Edman","STL",128,0,0,0,1,0.0859375,0.1015625,0,0,0.296875,0.3359375,0.3671875,0.2109375,0.4296875,0.359375,19470
2023,"Andrew Knizner","STL",69,0,0,0,1,0.130434782,0.144927536,0,0,0.34782609,0.31884058,0.33333333,0.20289855,0.47826087,0.31884058,19514
2023,"TJ Friedl","CIN",158,0,0,0,1,0.170886075,0.107594936,0,0,0.28481013,0.38607595,0.32911392,0.2721519,0.49367089,0.23417722,19522
2023,"Yordan Alvarez","HOU",146,0,0,0,1,0.061643835,0.191780821,0,0,0.19863014,0.39041096,0.4109589,0.10958904,0.45205479,0.43835616,19556
2023,"Zack Short","DET",75,0,0,0,1,0.12,0.093333333,0,0,0.28,0.37333333,0.34666667,0.28,0.41333333,0.30666667,19562
2023,"Nathaniel Lowe","TEX",138,0,0,0,1,0.065217391,0.123188405,0,0,0.18115942,0.36231884,0.45652174,0.16666667,0.4057971,0.42753623,19566
2023,"Chas McCormick","HOU",108,0,0,0,1,0.046296296,0.194444444,0,0,0.2037037,0.37962963,0.41666667,0.13888889,0.37962963,0.48148148,19599
2023,"Bryan De La Cruz","MIA",158,0,0,0,1,0.063291139,0.120253164,0,0,0.19620253,0.36075949,0.44303797,0.15189873,0.4556962,0.39240506,19600
2023,"Keibert Ruiz","WSN",183,0,0,0,1,0.158469945,0.098360655,0,0,0.25136612,0.40983607,0.33879781,0.2568306,0.45901639,0.28415301,19610
2023,"Vladimir Guerrero Jr.","TOR",179,0,0,0,1,0.117318435,0.139664804,0,0,0.25698324,0.39106145,0.35195531,0.21787709,0.41340782,0.36871508,19611
2023,"Bo Bichette","TOR",121,0,0,0,1,0.049586776,0.157024793,0,0,0.19008264,0.33884298,0.47107438,0.1322314,0.44628099,0.4214876,19612
2023,"Brent Rooker","OAK",139,0,0,0,1,0.050359712,0.215827338,0,0,0.21582734,0.45323741,0.33093525,0.1294964,0.43165468,0.43884892,19627
2023,"Edward Olivares","KCR",116,0,0,0,1,0.172413793,0.103448275,0,0,0.34482759,0.29310345,0.36206897,0.23275862,0.38793103,0.37931034,19698
2023,"Fernando Tatis Jr.","SDP",147,0,0,0,1,0.088435374,0.156462585,0,0,0.20408163,0.46258503,0.33333333,0.17006803,0.37414966,0.45578231,19709
2023,"Josh Rojas","2 Tms",86,0,0,0,1,0.046511627,0.046511627,0,0,0.29069767,0.31395349,0.39534884,0.1744186,0.54651163,0.27906977,19734
2023,"Shohei Ohtani","LAA",141,0,0,0,1,0.056737588,0.312056737,0,0,0.19858156,0.35460993,0.44680851,0.12056738,0.39716312,0.4822695,19755
2023,"Joshua Palacios","PIT",62,0,0,0,1,0.064516129,0.161290322,0,0,0.27419355,0.33870968,0.38709677,0.08064516,0.51612903,0.40322581,19818
2023,"Luis Rengifo","LAA",115,0,0,0,1,0.052173913,0.139130434,0,0,0.20869565,0.39130435,0.4,0.14782609,0.48695652,0.36521739,19858
2023,"Emmanuel Rivera","ARI",67,0,0,0,1,0.059701492,0.059701492,0,0,0.14925373,0.41791045,0.43283582,0.07462687,0.50746269,0.41791045,19890
2023,"Connor Wong","BOS",83,0,0,0,1,0.108433734,0.084337349,0,0,0.26506024,0.37349398,0.36144578,0.21686747,0.4939759,0.28915663,19896
2023,"Gavin Sheets","CHW",116,0,0,0,1,0.137931034,0.077586206,0,0,0.3362069,0.36206897,0.30172414,0.25862069,0.45689655,0.28448276,19901
2023,"Jesus Sanchez","MIA",67,0,0,0,1,0.104477611,0.208955223,0,0,0.19402985,0.26865672,0.53731343,0.20895522,0.32835821,0.46268657,19913
2023,"Daulton Varsho","TOR",179,0,0,0,1,0.189944134,0.106145251,0,0,0.37430168,0.27374302,0.35195531,0.24022346,0.48044693,0.27932961,19918
2023,"Andres Gimenez","CLE",163,0,0,0,1,0.147239263,0.08588957,0,0,0.28220859,0.32515337,0.39263804,0.29447853,0.39263804,0.31288344,19950
2023,"Josh Lowe","TBR",134,0,0,0,1,0.059701492,0.141791044,0,0,0.1119403,0.45522388,0.43283582,0.20149254,0.45522388,0.34328358,19953
2023,"Mickey Moniak","LAA",87,0,0,0,1,0.068965517,0.16091954,0,0,0.26436782,0.3908046,0.34482759,0.1954023,0.4137931,0.3908046,19956
2023,"Santiago Espinal","TOR",66,0,0,0,1,0.06060606,0.03030303,0,0,0.21212121,0.34848485,0.43939394,0.13636364,0.62121212,0.24242424,19997
2023,"Isaac Paredes","TBR",183,0,0,0,1,0.196721311,0.163934426,0,0,0.45355191,0.30054645,0.24590164,0.27322404,0.42076503,0.30601093,20036
2023,"Luis Robert Jr.","CHW",165,0,0,0,1,0.09090909,0.224242424,0,0,0.2969697,0.34545455,0.35757576,0.18787879,0.41818182,0.39393939,20043
2023,"Juan Soto","SDP",143,0,0,0,1,0.076923076,0.244755244,0,0,0.18881119,0.3986014,0.41258741,0.11888112,0.38461538,0.4965035,20123
2023,"Dylan Carlson","STL",66,0,0,0,1,0.09090909,0.075757575,0,0,0.22727273,0.37878788,0.39393939,0.18181818,0.46969697,0.34848485,20126
2023,"Miguel Vargas","LAD",93,0,0,0,1,0.150537634,0.075268817,0,0,0.17204301,0.40860215,0.41935484,0.22580645,0.4516129,0.32258065,20178
2023,"Brandon Marsh","PHI",89,0,0,0,1,0.02247191,0.13483146,0,0,0.16853933,0.31460674,0.51685393,0.05617978,0.56179775,0.38202247,20202
2023,"Jake Meyers","HOU",89,0,0,0,1,0.101123595,0.11235955,0,0,0.16853933,0.41573034,0.41573034,0.21348315,0.47191011,0.31460674,20308
2023,"Corey Julks","HOU",87,0,0,0,1,0.114942528,0.057471264,0,0,0.22988506,0.3908046,0.37931034,0.22988506,0.51724138,0.25287356,20311
2023,"Alex Kirilloff","MIN",60,0,0,0,1,0.016666666,0.183333333,0,0,0.13333333,0.31666667,0.55,0.08333333,0.43333333,0.48333333,20325
2023,"Luis Garcia Jr.","WSN",111,0,0,0,1,0.036036036,0.081081081,0,0,0.11711712,0.45945946,0.42342342,0.12612613,0.45945946,0.41441441,20391
2023,"Royce Lewis","MIN",71,0,0,0,1,0.14084507,0.197183098,0,0,0.29577465,0.35211268,0.35211268,0.25352113,0.43661972,0.30985915,20437
2023,"Jazz Chisholm Jr.","MIA",81,0,0,0,1,0.049382716,0.234567901,0,0,0.24691358,0.33333333,0.41975309,0.13580247,0.38271605,0.48148148,20454
2023,"William Contreras","MIL",120,0,0,0,1,0.1,0.141666666,0,0,0.2,0.40833333,0.39166667,0.11666667,0.41666667,0.46666667,20503
2023,"Drew Waters","KCR",80,0,0,0,1,0.0125,0.1,0,0,0.225,0.35,0.425,0.175,0.45,0.375,20505
2023,"Nick Madrigal","CHC",61,0,0,0,1,0.06557377,0.032786885,0,0,0.31147541,0.37704918,0.31147541,0.19672131,0.60655738,0.19672131,20521
2023,"Nolan Jones","COL",90,0,0,0,1,0.055555555,0.211111111,0,0,0.17777778,0.35555556,0.46666667,0.13333333,0.34444444,0.52222222,20529
2023,"Elehuris Montero","COL",66,0,0,0,1,0.075757575,0.151515151,0,0,0.36363636,0.31818182,0.31818182,0.1969697,0.34848485,0.45454545,20543
2023,"Lars Nootbaar","STL",103,0,0,0,1,0.08737864,0.13592233,0,0,0.17475728,0.40776699,0.41747573,0.12621359,0.41747573,0.45631068,21454
2023,"Nico Hoerner","CHC",184,0,0,0,1,0.092391304,0.048913043,0,0,0.20108696,0.38043478,0.41847826,0.25543478,0.44565217,0.29891304,21479
2023,"Jonathan India","CIN",139,0,0,0,1,0.129496402,0.122302158,0,0,0.15107914,0.35971223,0.48920863,0.17985612,0.4676259,0.35251799,21523
2023,"Cal Raleigh","SEA",173,0,0,0,1,0.115606936,0.156069364,0,0,0.3699422,0.34104046,0.28901734,0.25433526,0.38728324,0.3583815,21534
2023,"Nick Fortes","MIA",97,0,0,0,1,0.154639175,0.06185567,0,0,0.30927835,0.36082474,0.32989691,0.25773196,0.43298969,0.30927835,21538
2023,"Matt Vierling","DET",113,0,0,0,1,0.10619469,0.088495575,0,0,0.22123894,0.26548673,0.51327434,0.25663717,0.3539823,0.38938053,21558
2023,"Kyle Isbel","KCR",99,0,0,0,1,0.141414141,0.05050505,0,0,0.24242424,0.4040404,0.35353535,0.21212121,0.42424242,0.36363636,21614
2023,"Alec Bohm","PHI",159,0,0,0,1,0.081761006,0.125786163,0,0,0.13207547,0.36477987,0.50314465,0.18238994,0.49056604,0.32704403,21618
2023,"Nick Maton","DET",85,0,0,0,1,0.082352941,0.094117647,0,0,0.23529412,0.42352941,0.34117647,0.16470588,0.51764706,0.31764706,21635
2023,"Jeremy Pena","HOU",118,0,0,0,1,0.06779661,0.076271186,0,0,0.25423729,0.3220339,0.42372881,0.16101695,0.52542373,0.31355932,21636
2023,"Oswaldo Cabrera","NYY",87,0,0,0,1,0.08045977,0.057471264,0,0,0.24137931,0.36781609,0.3908046,0.26436782,0.4137931,0.32183908,21707
2023,"Esteury Ruiz","OAK",101,0,0,0,1,0.128712871,0.04950495,0,0,0.18811881,0.37623762,0.43564356,0.26732673,0.5049505,0.22772277,21780
2023,"Will Benson","CIN",73,0,0,0,1,0.09589041,0.150684931,0,0,0.16438356,0.53424658,0.30136986,0.1369863,0.38356164,0.47945205,21853
2023,"Bo Naylor","CLE",73,0,0,0,1,0.164383561,0.150684931,0,0,0.31506849,0.28767123,0.39726027,0.23287671,0.47945205,0.28767123,21865
2023,"Christopher Morel","CHC",105,0,0,0,1,0.076190476,0.247619047,0,0,0.36190476,0.35238095,0.28571429,0.2,0.37142857,0.42857143,21897
2023,"Nick Pratto","KCR",63,0,0,0,1,0.126984126,0.111111111,0,0,0.22222222,0.41269841,0.36507937,0.23809524,0.42857143,0.33333333,22117
2023,"Akil Baddoo","DET",85,0,0,0,1,0.094117647,0.117647058,0,0,0.18823529,0.4,0.41176471,0.22352941,0.43529412,0.34117647,22168
2023,"Brice Turang","MIL",121,0,0,0,1,0.107438016,0.049586776,0,0,0.16528926,0.38842975,0.44628099,0.20661157,0.48760331,0.30578512,22186
2023,"MJ Melendez","KCR",160,0,0,0,1,0.05,0.09375,0,0,0.26875,0.4125,0.31875,0.075,0.4875,0.4375,22197
2023,"Jack Suwinski","PIT",150,0,0,0,1,0.113333333,0.173333333,0,0,0.29333333,0.43333333,0.27333333,0.18666667,0.42666667,0.38666667,22244
2023,"Nolan Gorman","STL",125,0,0,0,1,0.12,0.216,0,0,0.28,0.32,0.4,0.184,0.432,0.384,22263
2023,"Jake Burger","2 Tms",134,0,0,0,1,0.156716417,0.253731343,0,0,0.3358209,0.36567164,0.29850746,0.26865672,0.29104478,0.44029851,22275
2023,"Nick Allen","OAK",82,0,0,0,1,0.085365853,0.048780487,0,0,0.19512195,0.43902439,0.36585366,0.26829268,0.45121951,0.2804878,22277
2023,"Taylor Walls","TBR",97,0,0,0,1,0.103092783,0.082474226,0,0,0.24742268,0.39175258,0.36082474,0.18556701,0.53608247,0.27835052,22458
2023,"Triston Casas","BOS",129,0,0,0,1,0.077519379,0.178294573,0,0,0.24806202,0.41085271,0.34108527,0.14728682,0.44186047,0.41085271,22514
2023,"Jarred Kelenic","SEA",68,0,0,0,1,0.029411764,0.161764705,0,0,0.16176471,0.45588235,0.38235294,0.05882353,0.55882353,0.38235294,22558
2023,"Alejandro Kirk","TOR",99,0,0,0,1,0.08080808,0.08080808,0,0,0.27272727,0.34343434,0.38383838,0.14141414,0.49494949,0.36363636,22581
2023,"Jordan Diaz","OAK",61,0,0,0,1,0.098360655,0.163934426,0,0,0.21311475,0.31147541,0.47540984,0.18032787,0.47540984,0.3442623,22650
2023,"Gabriel Moreno","ARI",60,0,0,0,1,0.066666666,0.116666666,0,0,0.08333333,0.46666667,0.45,0.13333333,0.46666667,0.4,22664
2023,"Maikel Garcia","KCR",98,0,0,0,1,0.102040816,0.040816326,0,0,0.12244898,0.36734694,0.51020408,0.18367347,0.32653061,0.48979592,22715
2023,"Geraldo Perdomo","ARI",136,0,0,0,1,0.125,0.044117647,0,0,0.29411765,0.35294118,0.35294118,0.22794118,0.53676471,0.23529412,22799
2023,"Tucupita Marcano","PIT",63,0,0,0,1,0.111111111,0.047619047,0,0,0.11111111,0.46031746,0.42857143,0.19047619,0.52380952,0.28571429,22871
2023,"Yainer Diaz","HOU",105,0,0,0,1,0.085714285,0.219047619,0,0,0.24761905,0.35238095,0.4,0.13333333,0.39047619,0.47619048,23003
2023,"Ryan Noda","OAK",93,0,0,0,1,0.043010752,0.17204301,0,0,0.33333333,0.30107527,0.3655914,0.11827957,0.4516129,0.43010753,23312
2023,"Jose Caballero","SEA",80,0,0,0,1,0.1625,0.05,0,0,0.35,0.3125,0.3375,0.3875,0.425,0.1875,23401
2023,"Wander Franco","TBR",111,0,0,0,1,0.072072072,0.144144144,0,0,0.25225225,0.37837838,0.36936937,0.14414414,0.41441441,0.44144144,23667
2023,"Julio Rodriguez","SEA",163,0,0,0,1,0.061349693,0.190184049,0,0,0.2392638,0.35582822,0.40490798,0.1595092,0.43558282,0.40490798,23697
2023,"Ezequiel Duran","TEX",110,0,0,0,1,0.154545454,0.118181818,0,0,0.26363636,0.36363636,0.37272727,0.22727273,0.41818182,0.35454545,23733
2023,"Alek Thomas","ARI",74,0,0,0,1,0.094594594,0.121621621,0,0,0.24324324,0.31081081,0.44594595,0.16216216,0.36486486,0.47297297,23792
2023,"Ezequiel Tovar","COL",141,0,0,0,1,0.063829787,0.106382978,0,0,0.15602837,0.36879433,0.4751773,0.11347518,0.4822695,0.40425532,24064
2023,"Steven Kwan","CLE",167,0,0,0,1,0.071856287,0.029940119,0,0,0.1257485,0.41317365,0.46107784,0.19161677,0.64670659,0.16167665,24610
2023,"Jarren Duran","BOS",80,0,0,0,1,0.0625,0.0875,0,0,0.0875,0.375,0.5375,0.1875,0.4875,0.325,24617
2023,"Ryan Jeffers","MIN",82,0,0,0,1,0.121951219,0.134146341,0,0,0.25609756,0.35365854,0.3902439,0.17073171,0.5,0.32926829,24618
2023,"Owen Miller","MIL",88,0,0,0,1,0.079545454,0.056818181,0,0,0.18181818,0.43181818,0.38636364,0.14772727,0.5,0.35227273,24655
2023,"Brendan Donovan","STL",82,0,0,0,1,0.024390243,0.134146341,0,0,0.2804878,0.29268293,0.42682927,0.17073171,0.35365854,0.47560976,24679
2023,"Logan O'Hoppe","LAA",65,0,0,0,1,0.092307692,0.215384615,0,0,0.35384615,0.33846154,0.30769231,0.16923077,0.43076923,0.4,24729
2023,"James Outman","LAD",125,0,0,0,1,0.112,0.184,0,0,0.392,0.296,0.312,0.176,0.464,0.36,24770
2023,"Brenton Doyle","COL",83,0,0,0,1,0.072289156,0.120481927,0,0,0.1686747,0.34939759,0.48192771,0.14457831,0.40963855,0.44578313,25479
2023,"Will Brennan","CLE",110,0,0,0,1,0.127272727,0.045454545,0,0,0.19090909,0.36363636,0.44545455,0.24545455,0.52727273,0.22727273,25660
2023,"Bobby Witt Jr.","KCR",229,0,0,0,1,0.104803493,0.126637554,0,0,0.22707424,0.31441048,0.45851528,0.20524017,0.37554585,0.41921397,25764
2023,"CJ Abrams","WSN",169,0,0,0,1,0.142011834,0.100591715,0,0,0.24852071,0.38461538,0.36686391,0.23076923,0.41420118,0.35502959,25768
2023,"Blake Sabol","SFG",72,0,0,0,1,0.138888888,0.180555555,0,0,0.20833333,0.33333333,0.45833333,0.19444444,0.38888889,0.41666667,25805
2023,"Shea Langeliers","OAK",150,0,0,0,1,0.18,0.14,0,0,0.33333333,0.3,0.36666667,0.28,0.38666667,0.33333333,25816
2023,"Corbin Carroll","ARI",162,0,0,0,1,0.11728395,0.154320987,0,0,0.27160494,0.33950617,0.38888889,0.18518519,0.38271605,0.43209877,25878
2023,"Michael Harris II","ATL",124,0,0,0,1,0.056451612,0.14516129,0,0,0.16935484,0.41129032,0.41935484,0.19354839,0.41129032,0.39516129,25931
2023,"Kerry Carpenter","DET",108,0,0,0,1,0.074074074,0.175925925,0,0,0.2962963,0.34259259,0.36111111,0.12037037,0.43518519,0.44444444,25961
2023,"Riley Greene","DET",66,0,0,0,1,0,0.166666666,0,0,0.21212121,0.33333333,0.45454545,0.01515152,0.39393939,0.59090909,25976
2023,"Francisco Alvarez","NYM",117,0,0,0,1,0.119658119,0.213675213,0,0,0.29059829,0.33333333,0.37606838,0.17948718,0.41025641,0.41025641,26121
2023,"Brett Baty","NYM",67,0,0,0,1,0.074626865,0.134328358,0,0,0.1641791,0.31343284,0.52238806,0.13432836,0.56716418,0.29850746,26123
2023,"Andrew Vaughn","CHW",158,0,0,0,1,0.094936708,0.126582278,0,0,0.25316456,0.35443038,0.39240506,0.13924051,0.51898734,0.34177215,26197
2023,"Adley Rutschman","BAL",170,0,0,0,1,0.076470588,0.111764705,0,0,0.21764706,0.29411765,0.48823529,0.15294118,0.5,0.34705882,26288
2023,"Gunnar Henderson","BAL",145,0,0,0,1,0.075862068,0.186206896,0,0,0.25517241,0.35172414,0.39310345,0.15172414,0.4,0.44827586,26289
2023,"Bryson Stott","PHI",160,0,0,0,1,0.04375,0.0875,0,0,0.1625,0.34375,0.49375,0.15,0.51875,0.33125,26294
2023,"Josh Jung","TEX",129,0,0,0,1,0.054263565,0.178294573,0,0,0.17054264,0.42635659,0.40310078,0.08527132,0.4496124,0.46511628,26299
2023,"Spencer Steer","CIN",192,0,0,0,1,0.135416666,0.119791666,0,0,0.27083333,0.38020833,0.34895833,0.24479167,0.41666667,0.33854167,26323
2023,"JJ Bleday","OAK",79,0,0,0,1,0.075949367,0.126582278,0,0,0.24050633,0.3164557,0.44303797,0.20253165,0.50632911,0.29113924,26368
2023,"Matt Wallner","MIN",63,0,0,0,1,0.142857142,0.206349206,0,0,0.23809524,0.25396825,0.50793651,0.20634921,0.47619048,0.31746032,26466
2023,"Luis Matos","SFG",73,0,0,0,1,0.02739726,0.02739726,0,0,0.20547945,0.52054795,0.2739726,0.09589041,0.53424658,0.36986301,26467
2023,"Spencer Torkelson","DET",206,0,0,0,1,0.13592233,0.150485436,0,0,0.30097087,0.33009709,0.36893204,0.2184466,0.38834951,0.39320388,27465
2023,"Jordan Walker","STL",112,0,0,0,1,0.071428571,0.133928571,0,0,0.1875,0.39285714,0.41964286,0.15178571,0.49107143,0.35714286,27475
2023,"Patrick Bailey","SFG",78,0,0,0,1,0.064102564,0.064102564,0,0,0.24358974,0.32051282,0.43589744,0.18181818,0.41558442,0.4025974,27478
2023,"Ha-Seong Kim","SDP",162,0,0,0,1,0.086419753,0.098765432,0,0,0.33950617,0.34567901,0.31481481,0.2345679,0.5,0.2654321,27506
2023,"Casey Schmitt","SFG",73,0,0,0,1,0.109589041,0.06849315,0,0,0.15068493,0.36986301,0.47945205,0.20547945,0.54794521,0.24657534,27577
2023,"Alec Burleson","STL",98,0,0,0,1,0.071428571,0.081632653,0,0,0.24489796,0.34693878,0.40816327,0.13265306,0.53061224,0.33673469,27615
2023,"Anthony Volpe","NYY",138,0,0,0,1,0.094202898,0.144927536,0,0,0.2826087,0.38405797,0.33333333,0.18115942,0.41304348,0.4057971,27647
2023,"Vinnie Pasquantino","KCR",85,0,0,0,1,0.105882352,0.105882352,0,0,0.31764706,0.35294118,0.32941176,0.2,0.44705882,0.35294118,27676
2023,"Michael Massey","KCR",148,0,0,0,1,0.121621621,0.101351351,0,0,0.35135135,0.31081081,0.33783784,0.23648649,0.44594595,0.31756757,27684
2023,"Joey Wiemer","MIL",100,0,0,0,1,0.12,0.12,0,0,0.24,0.43,0.33,0.17,0.38,0.45,27690
2023,"Matt McLain","CIN",92,0,0,0,1,0.097826086,0.163043478,0,0,0.14130435,0.41304348,0.44565217,0.17391304,0.41304348,0.41304348,29695
2023,"Zack Gelof","OAK",63,0,0,0,1,0.031746031,0.206349206,0,0,0.22222222,0.49206349,0.28571429,0.0952381,0.49206349,0.41269841,29766
2023,"Seiya Suzuki","CHC",135,0,0,0,1,0.081481481,0.14074074,0,0,0.20740741,0.42962963,0.36296296,0.16296296,0.42222222,0.41481481,30116
2023,"Zach Neto","LAA",89,0,0,0,1,0.078651685,0.101123595,0,0,0.23595506,0.35955056,0.40449438,0.13483146,0.49438202,0.37078652,31347
2023,"Masataka Yoshida","BOS",123,0,0,0,1,0.081300813,0.097560975,0,0,0.15447154,0.43902439,0.40650407,0.18699187,0.50406504,0.30894309,31837
