Season,Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
2024,"Lawrence Butler","OAK",116,0,0,0,0.263157894,0.258620689,0.868421052,1.127041741,0.605263158,0.094736842,27.43881779443543,13.869873131626058,0.4587320973133219,210.45415617550475,22542
2024,"Jarred Kelenic","ATL",113,0,0,0,0.216216216,0.21238938,0.666666666,0.879056046,0.45045045,0.091836734,17.638940185320482,4.420916505169971,0.35878478636783834,129.9512308104998,22558
2024,"Alejandro Kirk","TOR",98,0,0,0,0.173913043,0.163265306,0.423913043,0.587178349,0.25,0.118279569,5.421898988780381,-6.041519778075813,0.23358300267433635,49.44569264417636,22581
2024,"Gabriel Moreno","ARI",82,0,0,0,0.139240506,0.134146341,0.392405063,0.526551404,0.253164557,0.077922077,3.126506875589473,-6.465333317086118,0.21221639615733448,30.864376374734004,22664
2024,"Maikel Garcia","KCR",145,0,0,0,0.163120567,0.158620689,0.404255319,0.562876008,0.241134752,0.115942028,7.5035546169027185,-9.457626211608996,0.22913900326038228,40.502664784237716,22715
2024,"Geraldo Perdomo","ARI",110,0,0,0,0.103773584,0.1,0.254716981,0.354716981,0.150943397,0.074766355,-1.8685018208209194,-14.735604518312565,0.14374021074988624,-15.224524831673177,22799
2024,"Wenceel Perez","DET",124,0,0,0,0.178861788,0.177419354,0.512195121,0.689614475,0.333333333,0.113043478,11.670161862246832,-2.834572087652841,0.2817754418619217,83.19049864199647,22857
2024,"Lenyn Sosa","CHW",100,0,0,0,0.16,0.16,0.44,0.6,0.28,0.086956521,6.806547288398724,-4.890818800230045,0.24941158771514893,58.72138268512682,22896
2024,"Yainer Diaz","HOU",128,0,0,0,0.239669421,0.2265625,0.710743801,0.937306301,0.47107438,0.131578947,21.197008955625986,6.2243803621811615,0.3705939007923007,146.02625618645993,23003
2024,"Nelson Velazquez","KCR",71,0,0,0,0.19117647,0.183098591,0.632352941,0.815451532,0.441176471,0.079365079,9.0952796336716,0.7901497107451746,0.3240037132316912,107.2373810655941,23359
2024,"Jose Caballero","TBR",111,0,0,0,0.185185185,0.18018018,0.481481481,0.661661661,0.296296296,0.107843137,9.425684605426714,-3.558391752951219,0.2703473643139676,78.01061457904275,23401
2024,"Davis Schneider","TOR",128,0,0,0,0.216,0.2109375,0.616,0.8269375,0.4,0.12173913,17.667706300875565,2.6950777074307415,0.3363366490229964,121.73005885397745,23565
2024,"Brayan Rocchio","CLE",100,0,0,0,0.157894736,0.15,0.463157894,0.613157894,0.305263158,0.076086956,6.396896844705788,-5.300469243922981,0.24432194828987122,56.895546665019125,23690
